preds,statements,ids,tokens,extra
"Thought: The SQL query is filtering for scores that contain numbers 1-9, which means it is looking for scores that are more than ten. The sub-table shows that there are 11 premiers with scores that are more than ten.
Answer: 11",how many premiers had a score that was more than ten?,nu-2505,6653,what was the score for each premier?;how many premiers had a score more than ten?;how many premiers had a score greater than ten?
"Thought: The channel with an independent owner is ""Independent"".
Answer: Independent",which channel has their owner as an independent?,nu-2506,5877,what are the owners of each channel?;which network has an independent owner?;which channel has an independent owner?
"Thought: The SQL query filters the data to only include years where Davis Love III ranked in the top 10 and did not have a PGA tour win. The sub-table shows that there were 2 years that met this criteria.
Answer: 2.0000","how many years did davis love iii rank in the top 10, but not have a pga tour win?",nu-2507,5588,how many years did davis love iii rank in the top 10?;how many years did davis love iii have a pga tour win?;how many years did Davis Love III rank in the top 10 on the PGA tour without winning?
"Thought: The SQL query is filtering for the driver with the least amount of laps, which is Paul Tracy. 
Answer: Paul Tracy",which driver has the least amount of laps recorded?,nu-2508,6617,which driver has the least amount of laps?;what is the number of laps recorded for each driver?;which driver has the fewest laps recorded?
"Thought: The largest population in 2006 is 7786640.
Answer: 7786640.0000",which is the largest population in 2006,nu-2509,5990,what is the largest population in 2006?;what is the population of Asyut in 2006?;what is the population of Ismailia in 2006?
"Thought: The SQL query orders the works by the completion date in descending order and limits the result to 1. Based on the extra information provided, the last work designed by Eero Saarinen is the Athens Airport, which was completed in 1969.
Answer: Athens Airport",which work was the last work to be designed by eero saarinen?,nu-2510,11468,what was the last work designed by eero saarinen?;what was the completion date for each work designed by eero saarinen?;which work had the latest completion date?
"Thought: The SQL query filters the row number to be 6, which corresponds to the month of September. The extra information provides the mean monthly sunshine hours for each month, and the value for September is 120.
Answer: 120",what is the mean monthly sunshine hours in september?,nu-2511,9362,what is the mean monthly sunshine hours in january?;what are the mean monthly sunshine hours for each month?;what is the mean monthly sunshine hours in september?
"Thought: The SQL query filters the delivery year to be 1991. The extra information states that 4 ferries were delivered in 1991.
Answer: 4",how many ferries were delivered in 1991?,nu-2512,7261,how many ferries were delivered in 1991 or later?;what is the name of the ferry delivered in 1991?;how many ferries were delivered in 1991?
"Thought: The district with the smallest size is ""Half Tree Hollow"" with an area of 1.6 km2. Therefore, it would be last on a list arranged by size with the largest district first.
Answer: Half Tree Hollow",which district would be last on a list arranged by size with the largest district first?,nu-2513,7420,what is the size of the largest district?;what is the smallest district by size?;which district has the smallest size?
"Thought: The query filters the Canadian air date to be after March 25, 2014, and before May 1, 2014. Based on the extra information provided, the episodes released after ""Close to Me"" and before May are ""Army of Me"", ""Everything Is Everything"", ""Sparks Will Fly"" Part One"", and ""Sparks Will Fly"" Part Two"".
Answer: Army of Me
         Everything Is Everything
         ""Sparks Will Fly"" Part One
         ""Sparks Will Fly"" Part Two","name an episode that was released after ""close to me"" but before may.",nu-2514,8631,"what episodes were released after ""close to me"" and before may?;what episodes were released after ""close to me""?;what was the release date for ""close to me""?"
"Thought: The SQL query is filtering for nations that have the same number of gold medals as Italy and are not Italy itself. Based on the extra information, the nations that have the same number of gold medals as Italy are Germany (EUA) and Soviet Union (URS).
Answer: Germany (EUA)",name one other nation that accumulate the same number of gold medals as italy.,nu-2515,6034,how many gold medals did Italy accumulate?;which nations have the same number of gold medals as Italy?;which other nation accumulated the same number of gold medals as Italy?
