preds,statements,ids,tokens,extra
"Thought: The SQL query is summing up the ""Number_of_winning_tickets"" column from the table DF. The extra information provided also states that the total number of winning tickets is 1130.
Answer: 1130",what is the total number of winning tickets?,nu-3568,6669,what is the total number of winning tickets?;what are the total number of winning tickets for each prize?;what is the number of winning tickets for each division?
"Thought: The SQL query orders the table by row number and selects the first date. The extra information provides the date of the first game listed in the table.
Answer: 2013-01-19",what is the date of the first game listed?,nu-3569,5749,"what is the date of the game in Concepción, Chile?;what is the date of the game in Rio de Janeiro, Brazil?;what is the date of the first game listed in the table?"
"Thought: Based on the SQL query and the extra information provided, there are 3 polling firms that have no percentage listed under the ""Others"" category.
Answer: 3",how many polling firms have no percentage listed under the other category?,nu-3570,9115,how many polling firms have no percentage listed under the other category?;how many polling firms have a percentage listed under the other category?;what are the percentages listed under the other category for each polling firm?
Answer: 9,how many private entries were there in this race?,nu-3571,6712,what is the entrant for each driver?;how many entries were private in this race?;how many private entries were there?
"Thought: The SQL query filters the results for the year 2012 and only includes the ""Won"" results. Based on the extra information, the only result for the award given in 2012 was ""Won"".
Answer: Won",what was the result of the only award given in 2012?,nu-3572,4782,what were the results of those awards?;what awards were given in 2012?
"Thought: The SQL query calculates the difference between the disestablished and established years for the town of Pawnee. The extra information provided states that Pawnee was established in 1854 and disestablished in 1855, so the difference between these years is 1. 
Answer: 1",how many years did pawnee exist for,nu-3573,6187,when was pawnee established?;how long did pawnee exist?;when was pawnee disestablished?
"Thought: The SQL query orders the players by row number in descending order and limits the result to 1. The last player listed is Bill Dowd.
Answer: Bill Dowd",who is the last player listed?,nu-3574,5093,"what is the position of the last player listed?;There is no need to decompose this query as it is already a simple query that does not require sub-queries. The original query ""who is the last player listed?"" can be used directly."
"Thought: The SQL query filters the table to only return the number of caps for Jozy Altidore. 
Answer: 67.0000",what are the number of caps for jozy altidore?,nu-3575,5656,what is the number of caps for earnie stewart?;how many caps does Jozy Altidore have?;what is the number of caps for clint dempsey?
"Thought: The SQL query filters for the city of Houston, TX and excludes any top carriers with the name ""American"". It then orders the results by the number of passengers in descending order and selects the top result. Since there is no data in the sub-table, it means that there are no domestic routes out of Houston Intercontinental Airport that meet the specified criteria.
Answer: No data from database",which is the busiest domestic route out of houston intercontinental airport that does not have an american flight?,nu-3576,5945,what are the top carriers for each city from houston intercontinental airport?;which is the busiest domestic route out of houston intercontinental airport that does not have an american flight?;what is the busiest domestic route out of houston intercontinental airport?
"Thought: The query is filtering for the count of records where the Division is 1 and the League is 'USL W-League'. Based on the extra information provided, the Colorado Rapids Women soccer team has been in the USL W-League Division 1 from 2004 to 2013, which is a total of 10 years.
Answer: 10 years",how long has the colorado rapids women soccer team been in the usl w-league division 1?,nu-3577,5857,how long has the colorado rapids women soccer team been in the USL W-League?;what is the latest year the colorado rapids women soccer team was in the usl w-league division 1?;what is the earliest year the colorado rapids women soccer team was in the usl w-league division 1?
"Thought: The SQL query counts the total number of names in the table, which is 35.
Answer: 35",what is the total number of names listed in the table?,nu-3578,4492,There is no need to decompose this query as it is a simple count query and does not require sub-queries. The new query is: what is the total number of names listed in the table?;how many names are listed in the table?
"Thought: The SQL query is filtering the names of the draftees who attended the same college as Dustin Lyman. The extra information provided states that Dustin Lyman attended Wake Forest College and the draftee who attended the same college as Dustin Lyman is Reggie Austin. Therefore, the Chicago Bears drafted Reggie Austin in 2000.
Answer: Reggie Austin",who did the chicago bears draft in 2000 that attended the same college as fellow draftee dustin lyman?,nu-3579,5548,which college did fellow draftee dustin lyman attend?;which draftee attended the same college as Dustin Lyman?;who did the chicago bears draft in 2000?
